華語詞,序號,客語漢字,客語拼音,標籤,備註
泡泡,0,波,po24,,
泡泡,1,膨膨,pong55 pong55,,
波動,0,波動,bo24 tung24,,
波動,1,波動,bo24 tung55,,
波及,0,波及,bo24 kib5,,
波及,1,影響,iang31 hiong31,,
波索納洛,0,波索納洛,bo24 sog2 nab5 log5,,
波索納洛,1,波索納洛,po24 sog2 nab5 log5,,
波羅的海,0,波羅的海,bo24 lo11 did2 hoi31,,
波蘭,0,波蘭,bo24 lan11,,
波音,0,波音公司,bo24 im24 gung24 sii24,,
波音,1,波音公司,po24 im24 gung24 sii24,,
注入,0,灌入,gon55 ngib5,,
洋將,0,洋將,iong11 jiong55,,
洗腎,0,洗腰仔,se31 ieu24 e31,,
洗錢,0,洗錢,se31 qien11,,
津貼,0,工錢補貼,gung24 qien11 bu31 tiab2,,
洪水,0,洪水,fung11 sui31,,
洲際,0,洲際,zu24 ji55,,
活化,0,激發,gid2 fad2,,
活絡,0,活絡,fad5 log5,,
活躍,0,活躍,fad5 iog2,,
活躍,1,盡增志,qin55 zen55 zii55,,
洽談,0,接洽,jiab2 kab2,,
派兵,0,派兵,pai55 bin24,,
派出,0,派出,pai55 cud2,,
派對,0,派對,pai55 dui55,,
派彩,0,派彩,pai55 cai31,,
派遣,0,派出,pai55 cud2,,
派遣,1,派遣,pai55 kien31,,
派遣,2,調派,diau55 pai55,,
派駐,0,分派駐守,fun24 pai55 zu55 su31,,
流入,0,流入,liu11 ngib5,,
流動,0,流動,liu11 tung24,,
流向,0,流向,liu11 hiong55,,
流失,0,流失,liu11 siid2,,
流感,0,流行感冒,liu11 hang11 gam31 mo55,,
流量,0,通行數量,tung24 hang11 su55 liong55,,
流離失所,0,流離失所,liu11 li11 siid2 so31,,
浙江,0,浙江,zad2 gong24,,
浦東,0,浦東,pu31 dung24,,
浪潮,0,浪潮,long55 ceu11,,
浮動,0,浮動,fu11 tung55,,
海事,0,海事,hoi31 sii55,,
海嘯,0,海嘯,hoi31 seu55,,
海地,0,海地,hoi31 ti55,,
海巡,0,海巡,hoi31 sun11,,
海巡署,0,海巡署,hoi31 sun11 su55,,
海底,0,海底,hoi31 dai31,,
海神,0,海神,hoi31 siin11,,
海運,0,海運,hoi31 iun55,,
海鮮,0,海產,hoi31 san31,,
消防,0,消防,seu24 fong11,,
消防員,0,消防員,seu24 fong11 ien11,,
消防局,0,消防局,seu24 fong11 kiug5,,
涉案,0,涉案,sab5 on55,,
液化,0,變作水樣仔,bien55 zo55 sui31 iong55 e31,,
涵蓋率,0,涵蓋率,ham11 goi55 lid5,,
淡季,0,生理較少个季節,sen24 li24 ka55 seu31 ge55 gui55 jied2,,
淨值,0,淨值,qiang55 ciid5,,
淨利,0,利純,li55 sun11,,
深化,0,加強,ga24 kiong11,,
深化,1,加深,ga24 ciim24,,
深化,2,強化,kiong11 fa55,,
深化,3,深化,ciim24 fa55,,
深圳,0,深圳,ciim24 zun55,,
深感,0,深刻感受,ciim24 kied2 gam31 su55,,
深耕,0,深耕,ciim24 gang24,,
混雙,0,混合雙打,fun55 hab5 sung24 da31,,
清單,0,清單,qin24 dan24,,
清查,0,清查,qin24 ca11,,
清查,1,細義檢查,se55 ngi55 giam31 ca11,,
清消,0,清消,qin24 seu24,,
清潔員,0,清潔員,qin24 gied2 ien11,,
清算,0,清算,qin24 son55,,
清運,0,清潔運送,qin24 gied2 iun55 sung55,,
清除,0,清潔淨俐,qin24 gied2 qiang55 li55,,
清零,0,清零,qin24 lang11,,
減免,0,減免,gam31 mien24,,
減弱,0,減弱,gam31 ngiog5,,
減碳,0,減碳,gam31 tan55,,
減緩,0,降低,gong55 dai24,,
減緩,1,減緩,gam31 fon55,,
減資,0,減資,gam31 zii24,,
減速,0,減速,gam31 sug2,,
測速,0,測速,ced2 sug2,,
測速,1,測速,zed2 sug2,,
港人,0,香港人,hiong24 gong31 ngin11,,
港務,0,港口事務,gong31 kieu31 sii55 vu55,,
港區,0,港區,gong31 ki24,,
港媒,0,港媒,gong31 moi11,,
港市,0,有港口个都市,iu24 gong31 keu31 ge55 du24 sii55,,
港府,0,香港政府,hiong24 gong31 ziin55 fu31,,
港澳,0,香港澳門,hiong24 gong31 o55 mun11,,
游錫堃,0,游錫堃,iu11 xiag2 kun24,,
游錫堃,1,游錫堃,iu11 xid2 kun24,,
湖人,0,湖人,fu11 ngin11,,
湧入,0,入來,ngib5 loi11,,
湧入,1,湧入,iung31 ngib5,,
湧現,0,大量出現,tai55 liong55 cud2 hien55,,
溫室,0,溫室,vun24 siid2,,
溫差,0,溫差,vun24 ca24,,
溯源,0,溯源,sog2 ngien11,,
溼地,0,溼地,siib2 ti55,,
滅絕,0,末忒,mad5 ted2,,
滅絕,1,滅絕,med5 qied5,,
滑冰,0,溜冰,liu55 ben24,,
滑冰,1,滑冰,vad5 ben24,,
滑落,0,溜落,tiu55 log5,,
滑落,1,滑落,vad5 log5,,
滑雪,0,滑雪,vad5 xied2,,
滾動,0,轉動,zon31 tung24,,
滾動式,0,滾動式,gun31 tung24 siid2,,
滾動式,1,滾動式,gun31 tung55 siid2,,
滾地球,0,滾地球,gun31 ti55 kiu11,,
滿壘,0,滿壘,man24 lui31,,
滿載,0,載淰,zai55 nem24,,
滿載,1,載淰,zoi55 nem24,,
漁港,0,漁港,ng11 gong31,,
演練,0,演練,ien24 lien55,,
演變,0,發展變化,fad2 zan31 bien55 fa55,,
漲停,0,漲停,zong55 tin11,,
漲勢,0,起價个情形,hi31 ga55 ge55 qin11 hin11,,
漲勢,1,漲勢,zong55 sii55,,
漲幅,0,漲幅,zong55 fug2,,
潘孟安,0,潘孟安,pan24 men55 on24,,
潘文忠,0,潘文忠,pan24 vun11 zung24,,
潘照穎,0,潘照穎,pan24 zeu55 in31,,
潛水,0,潛水,xiam11 sui31,,
潛艦,0,潛水艇,xiam11 sui31 tin31,,
澄清,0,澄清,ciin11 qin24,,
澄清,1,講清楚,gong31 qin24 cu31,,
澎湃,0,激動,gid2 tung55,,
激增,0,大量增加,tai55 long55 zen55 ga24,,
激進,0,激進,gid2 jin55,,
濃煙,0,濃煙,ngiung11 ien24,,
濃煙,1,濃煙,nung11 ien24,,
瀏覽,0,大約看看,tai55 iog2 kon55 kon55,,
瀏覽,1,大體看看,tai55 ti31 kon55 kon55,,
火力,0,火力,fo31 lid5,,
火勢,0,火,fo31,,
火勢,1,火勢,fo31 sii55,,
火星,0,火星,fo31 sen24,,
火炮,0,火炮,fo31 pau55,,
火警,0,火燒屋,fo31 seu24 vug2,,
火警,1,火燒屋警示,fo31 seu24 vug2 gin31 sii55,,
灰熊,0,灰熊,foi24 iung11,,
災區,0,災害地區,zai24 hoi55 ti55 ki24,,
災損,0,災害損失,zai24 hoi55 sun31 siid2,,
災損,1,災損,zai24 sun31,,
炒作,0,無實際个宣傳,cau31 zog2,,
炮擊,0,炮彈攻擊,pau55 tan11 gung24 gid2,,
炮擊,1,炮擊,pau55 gid2,,
炮火,0,炮火,pau55 fo31,,
炮轟,0,炮轟,pau55 fung24,,
為準,0,為準,vi11 zun31,,
為由,0,做理由,zo55 li24 iu11,,
為限,0,為限,vi11 han55,,
為題,0,為題,vi11 ti11,,
為題,1,當做題目,dong24 zo55 ti11 mug5,,
為首,0,擎頭,kia11 teu11,,
烏俄,0,烏俄,vu24 ngo11,,
烏克蘭,0,烏克蘭,vu24 kied2 lan11,,
烏克蘭人,0,烏克蘭人,vu24 kied2 lan11 ngin11,,
烏國,0,烏國,vu24 gued2,,
烏方,0,烏克蘭方面,vu24 kied2 lan11 fong24 mien55,,
無效,0,無效,mo11 hau31,,
無端,0,無理由,mo11 li24 iu11,,
無線,0,無線通訊,mo11 xien55 tung24 xin55,,
無線,1,無線網路,mo11 xien55 miong31 lu55,,
無虞,0,毋使愁,m11 sii31 seu11,,
無視,0,看輕,kon55 kiang24,,
無辜,0,無辜,vu11 gu24,,
無鉛,0,無鉛,vu11 ien11,,
無需,0,毋使,m11 sii31,,
無需,1,無需要,mo11 xi24 ieu55,,
無須,0,毋使,m11 sii31,,
無黨籍,0,無黨籍,mo11 dong31 xid5,,
煉油廠,0,煉油廠,lien55 iu11 cong31,,
煙火,0,煙火,ien24 fo31,,
煞車,0,煞車,sad2 ca24,,
煤炭,0,石炭,sag5 tan55,,
煤炭,1,煤炭,moi11 tan55,,
照護,0,照護,zeu55 fu55,,
照護,1,照顧,zeu55 gu55,,
熱度,0,熱度,ngied5 tu55,,
熱火,0,鬧熱,nau55 ngied5,,
熱議,0,激烈討論,gid2 lied5 to31 lun55,,
熱身賽,0,熱身賽,ngied5 siin24 soi55,,
熱點,0,熱點,ngied5 diam31,,
燃料,0,燃料,ien11 liau55,,
燃煤,0,石炭,sag5 tan55,,
燃煤,1,燃煤,ien11 moi11,,
燈區,0,燈區,den24 ki24,,
燈會,0,燈會,den24 fi55,,
燈節,0,元宵節,ngien11 seu24 jied2,,
燈節,1,燈節,den24 jied2,,
燈號,0,燈號,den24 ho55,,
燒毀,0,燒淨,seu24 qiang55,,
燒毀,1,燒毀,seu24 fi31,,
營區,0,營區,iang11 ki24,,
營建,0,營建,in11 gien55,,
爆出,0,爆出,bau55 cud2,,
爆料,0,爆料,bau55 liau55,,
爭奪,0,爭奪,zang24 tod5,,
爭奪,1,爭奪,zen24 tod5,,
爭端,0,相爭个原因,xiang24 zang24 ge55 ngien11 in24,,
爵士,0,爵士,jiog2 sii55,,
片中,0,影片中,iang31 pien31 zung24,,
片面,0,片面,pien55 mien55,,
片面,1,單方面,dan24 fong24 mien55,,
物流,0,物流,vud5 liu11,,
物流,1,貨運,fo55 iun55,,
物種,0,生物種類,sen24 vud5 zung31 lui55,,
物資,0,物資,vud5 zii24,,
特使,0,特使,tid5 sii31,,
特區,0,特區,tid5 ki24,,
特報,0,特別預報,tid5 pied5 i55 bo55,,
特展,0,特展,tid5 zan31,,
特拉斯,0,特拉斯,tid5 la24 sii24,,
特斯拉,0,特斯拉,tid5 sii24 la24,,
特種,0,特種,tid5 zung31,,
特赦,0,大赦,tai55 sa55,,
特首,0,特首,tid5 su31,,
牽動,0,牽動,kien24 tung24,,
牽動,1,牽動,kien24 tung55,,
犯下,0,犯下,fam55 ha24,,
犯嫌,0,嫌疑犯,hiam11 ngi11 fam55,,
犯案,0,犯案,fam55 on55,,
犯臺,0,攻打臺灣,gung24 da31 toi11 van11,,
犯行,0,犯行,fam55 hang11,,
犯規,0,犯規,fam55 gui24,,
猛烈,0,猛烈,men24 lied5,,
猜測,0,猜測,cai24 ced2,,
猜測,1,猜想,cai24 xiong31,,
猜測,2,愐著,men31 do31,,
猥褻,0,粗俗,cu24 xiug5,,
猥褻,1,猥褻,vi55 xied2,,
獅隊,0,獅隊,sii24 cui55,,
獎牌,0,獎牌,jiong31 pai11,,
獎號,0,獎號,jiong31 ho55,,
獎項,0,獎項,jiong31 hong55,,
獨家,0,獨家,tug5 ga24,,
獨居,0,獨居,tug5 gi24,,
獨裁,0,獨裁,tug5 cai11,,
獲准,0,得著允准,ded2 do31 iun31 zun31,,
獲取,0,得著,ded2 do31,,
獲取,1,獲取,fed5 qi31,,
獲救,0,得著救援,ded2 do31 giu55 ien11,,
獲獎,0,得獎,ded2 jiong31,,
獲選,0,當選,dong24 xien31,,
獵鷹,0,獵鷹,liab5 en24,,
率先,0,帶頭,dai55 teu11,,
率隊,0,帶隊,dai55 cui55,,
玉山,0,玉山,ngiug5 san24,,
王品,0,王品,vong11 pin31,,
王國材,0,王國材,vong11 gued2 cai11,,
王國材,1,王國材,vong11 gued2 coi11,,
王婉諭,0,王婉諭,vong11 von31 i11,,
王室,0,王室,vong11 siid2,,
王必勝,0,王必勝,vong11 bid2 siin55,,
王美花,0,王美花,vong11 mi24 fa24,,
班奈特,0,班奈特,ban24 nai55 tid5,,
班機,0,班機,ban24 gi24,,
班機,1,這枋飛行機,ia31 biong24 fi24 hang11 gi24,,
班次,0,班次,ban24 cii55,,
現年,0,現下歲數,hien55 ha55 se55 sii55,,
現貨,0,現貨,hien55 fo55,,
現身,0,出現,cud2 hien55,,
球團,0,球團,kiu11 ton11,,
球季,0,球季,kiu11 gui55,,
球星,0,球星,kiu11 sen24,,
球王,0,球王,kiu11 vong11,,
球衣,0,球衣,kiu11 i24,,
球迷,0,球迷,kiu11 mi11,,
球速,0,球速,kiu11 sug2,,
理事,0,理事,li24 sii55,,
理賠,0,賠,poi11,,
理賠,1,賠錢,poi11 qien11,,
理賠,2,賠償,poi11 song31,,
瑕疵,0,缺點,kied2 diam31,,
瑕疵,1,瑕疵,ha11 cii24,,
環球,0,環球,fan11 kiu11,,
環評,0,環評,fan11 pin11,,
甄選,0,甄選,ziin24 xien31,,
生技,0,生技,sen24 gi24,,
生效,0,生效,sen24 hau31,,
生水,0,生水,sang24 sui31,,
生醫,0,生醫,sen24 i24,,
生鮮,0,生鮮,sang24 xien24,,
產值,0,產值,san31 ciid5,,
產出,0,產出,san31 cud2,,
產地,0,產地,san31 ti55,,
產婦,0,產婦,san31 fu55,,
產學,0,產學合作,san31 hog5 hab5 zog2,,
產線,0,產線,san31 xien55,,
產能,0,產能,san31 nen11,,
產銷,0,產銷,san31 seu24,,
產險,0,產物保險,san31 vud5 bo31 hiam31,,
產險,1,產險,san31 hiam31,,
用於,0,用到,iung55 do55,,
用水,0,用水,iung55 sui31,,
用藥,0,用藥仔,iung55 iog5 e31,,
用量,0,用量,iung55 liong55,,
用電,0,用電,iung55 tien55,,
用餐,0,用餐,iung55 con24,,
用餐,1,食飯,siid5 fan55,,
申訴,0,申請說明,siin24 qiang31 sod2 min11,,
申辦,0,申請辦理,siin24 qiang31 pan55 li24,,
男單,0,男單,nam11 dan24,,
男嬰,0,男嬰,nam11 in24,,
男星,0,男明星,nam11 min11 sen24,,
男童,0,細倈仔,se55 lai55 e31,,
男籃,0,男籃,nam11 lam11,,
留言,0,留言,liu11 ngien11,,
異動,0,改變,goi31 bien55,,
異動,1,異動,i55 tung55,,
異地,0,他鄉,ta24 hiong24,,
異地,1,別个地方,ped5 ge55 ti55 fong24,,
當晚,0,當日暗晡,dong24 ngid2 am55 bu24,,
疏失,0,差錯,ca24 co55,,
疏失,1,疏失,so24 siid2,,
疏導,0,打通,da31 tung24,,
疏運,0,疏運,so55 iun55,,
疑似,0,可能係,ko31 nen11 he55,,
疑似,1,怕係,pa55 he55,,
疑似,2,敢怕係,gam31 pa55 he55,,
疑似,3,傪係,cam55 he55,,
疑似,4,像係,qiong55 he55,,
疑為,0,怕係,pa55 he55,,
疑義,0,疑義,ngi11 ngi55,,
疫情,0,疫情,id5 qin11,,
疫苗,0,疫苗,id5 meu11,,
疫苗,1,預防射,i55 fong11 sa55,,
疫調,0,疫況調查,id5 kong31 tiau11 ca11,,
疫調,1,疫調,id5 tiau11,,
疲弱,0,疲弱,pi11 ngiog5,,
疲弱,1,當弱,dong24 ngiog5,,
疾管署,0,疾病管制署,qid2 piang55 gon31 zii55 su55,,
病例,0,病例,piang55 li55,,
病史,0,病史,piang55 sii31,,
病床,0,病床,piang55 cong11,,
病故,0,病死,piang55 xi31,,
病歿,0,病死,piang55 xi31,,
病歿,1,病歿,piang55 mud2,,
病況,0,病況,piang55 kong31,,
病逝,0,病死,piang55 xi31,,
痛批,0,責備,jid2 pi55,,
療癒,0,療癒,liau11 i55,,
登入,0,登入,den24 ngib5,,
登場,0,登場,den24 cong11,,
登板,0,企在投手板項,ki24 di55 teu11 su31 ban31 hong55,,
登機,0,登機,den24 gi24,,
登錄,0,登錄,den24 liug5,,
登陸,0,登陸,den24 liug5,,
發佈,0,公布,gung24 bu55,,
發佈,1,發布,fad2 bu55,,
發佈,2,發佈,fad2 bu55,,
發光,0,發光,fad2 gong24,,
發函,0,寄信仔,gi55 xin55 e31,,
發包,0,發包,fad2 bau24,,
發回,0,交還,gau24 van11,,
發局,0,發局,fad2 kiug5,,
發放,0,發,fad2,,
發放,1,發送,fad2 sung55,,
發文,0,發文,fad2 vun11,,
發聲,0,發聲,fad2 sang24,,
發聲,1,講話,gong31 fa55,,
發送,0,發送,fad2 sung55,,
白俄,0,白俄,pag5 ngo11,,
白俄羅斯,0,白俄羅斯,pag5 ngo11 lo11 sii24,,
白宮,0,白宮,pag5 giung24,,
百分之,0,百分之,bag2 fun24 zii24,,
百名,0,一百儕,id2 bag2 sa11,,
百年,0,百年,bag2 ngien11,,
百科,0,各種學科,gog2 zung31 hog5 ko24,,
百點,0,一百點,id2 bag2 diam31,,
皇家,0,王室,vong11 siid2,,
盛大,0,盛大,siin55 tai55,,
盛開,0,盛開,siin55 koi24,,
盟友,0,共黨个人,kiung55 dong31 ge55 ngin11,,
盟友,1,盟友,men11 iu24,,
盟國,0,友邦,iu24 bang24,,
盟國,1,盟國,men11 gued2,,
盟邦,0,盟邦,men11 bang24,,
盡早,0,盡量提前,qin55 liong55 ti11 qien11,,
監委,0,監委,gam55 vi24,,
監委,1,監察委員,gam55 cad2 vi24 ien11,,
監控,0,監制,gam55 zii55,,
監控,1,監控,gam55 kung31,,
監控,2,監控,gam55 kung55,,
監控,3,監視,gam55 sii55,,
監測,0,監測,gam55 ced2,,
監理,0,監理,gam55 li24,,
監管,0,監督,gam55 dug2,,
監管,1,監管,gam55 gon31,,
盤中,0,盤中,pan11 zung24,,
盤查,0,盤查,pan11 ca11,,
盤點,0,算,son55,,
盤點,1,盤點,pan11 diam31,,
盧甘斯克,0,盧甘斯克,lu11 gam24 sii24 kied2,,
盧秀燕,0,盧秀燕,lu11 xiu55 ien55,,
直指,0,直指,ciid5 zii31,,
直指,1,直接指出,ciid5 jiab2 zii31 cud2,,
直播,0,直播,ciid5 bo24,,
直播,1,直播,ciid5 bo55,,
直至,0,一直到,id2 ciid5 do55,,
直言,0,直言,ciid5 ngien11,,
相應,0,呼應,fu24 in55,,
相約,0,相約,xiong24 iog2,,
相隔,0,隔,gag2,,
相驗,0,相驗,xiong24 ngiam55,,
省份,0,省份,sen31 fun55,,
省道,0,省道,sen31 to55,,
看似,0,看起來像,kon55 hi31 loi11 qiong55,,
看診,0,看診,kon55 ziin24,,
看診,1,看診,kon55 ziin31,,
眾議院,0,眾議院,zung55 ngi55 ien55,,
督導,0,監督指導,gam55 dug2 zii31 to24,,
睽違,0,分開,fun24 koi24,,
睽違,1,分離,fun24 li11,,
瞄準,0,對準,dui55 zun31,,
瞬間,0,一下仔,id2 ha55 e31,,
瞬間,1,瞬間,sun55 gien24,,
矢言,0,發誓,fad2 sii55,,
知事,0,知事,di24 sii55,,
知事,1,知事,zii55 sii55,,
短時間,0,短時間,don31 sii11 gien24,,
短片,0,短片,don31 pien31,,
短程,0,短程,don31 cang11,,
短缺,0,短缺,don31 kied2,,
矯正,0,改正,goi31 ziin55,,
矯正,1,糾正,giu24 ziin55,,
矯正,2,矯正,gieu31 ziin55,,
石化,0,石油化學工業,sag5 iu11 fa55 hog5 gung24 ngiab5,,
石虎,0,石虎,sag5 fu31,,
研商,0,研究商量,ngien24 giu55 song24 liong11,,
研議,0,研究,ngien24 giu55,,
研議,1,研議,ngien24 ngi55,,
研議,2,討論,to31 lun55,,
研議,3,參詳,cam24 xiong11,,
破口,0,漏空,leu55 kung24,,
破裂,0,破裂,po55 lied5,,
碰上,0,堵著,du11 do31,,
碰撞,0,相撞,xiong24 cong55,,
碳排,0,排碳,pai11 tan55,,
碳費,0,碳費,tan55 fi55,,
確切,0,確實,kog2 siid2,,
確診,0,確診,kog2 ziin24,,
確診,1,確診,kog2 ziin31,,
磋商,0,參詳,cam24 xiong11,,
磋商,1,商量,song24 liong11,,
示警,0,警告,gin31 go55,,
社宅,0,社宅,sa55 ced5,,
社宅,1,社會住宅,sa55 fi55 zu55 ced5,,
社工,0,社工,sa55 gung24,,
社會面,0,社會面,sa55 fi55 mien55,,
社福,0,社會福利,sa55 fi55 fug2 li55,,
社群,0,社群,sa55 kiun11,,
祈求,0,祈求,ki11 kiu11,,
祈禱,0,祈禱,ki11 do31,,
神父,0,神父,siin11 fu55,,
票價,0,票價,peu24 ga55,,
票價,1,票價,peu55 ga55,,
票券,0,股票同彩券,gu31 peu24 tung11 cai31 kien31,,
票券,1,股票同彩券,gu31 peu55 tung11 cai31 kien31,,
票房,0,票房,peu24 fong11,,
票房,1,票房,peu55 fong11,,
票數,0,票數,peu24 su55,,
票數,1,票數,peu55 su55,,
票選,0,票選,peu24 xien31,,
票選,1,票選,peu55 xien31,,
祭出,0,展出,dien31 cud2,,
祭出,1,拿出,na24 cud2,,
祭出,2,推出,tui24 cud2,,
祭出,3,現出,hien55 cud2,,
祭出,4,獻出,hien55 cud2,,
禁區,0,禁區,gim55 ki24,,
禁藥,0,禁藥,gim55 iog5,,
禁見,0,做毋得見面,zo55 m11 ded2 gien55 mien55,,
禁見,1,禁見,gim55 gien55,,
禁運,0,禁止運送,gim55 zii31 iun55 sung55,,
福利部,0,福利部,fug2 li55 pu55,,
福島,0,福島,fug2 do31,,
福斯,0,福斯,fug2 sii24,,
福祉,0,福祉,fug2 zii31,,
禮券,0,禮券,li24 kien31,,
禽流感,0,禽流感,kim11 liu11 gam31,,
私募,0,私募,sii24 mog2,,
私校,0,私立學校,sii24 lib5 hog5 gau31,,
私校,1,私校,sii24 gau31,,
秉持,0,有,iu24,,
秉持,1,秉持,bin31 cii11,,
科大,0,科技大學,ko24 gi24 tai55 hog5,,
科學園區,0,科學園區,ko24 hog5 ien11 ki24,,
科技股,0,科技股,ko24 gi24 gu31,,
科技部,0,科技部,ko24 gi24 pu55,,
科研,0,科學研究,ko24 hog5 ngien24 giu55,,
秘魯,0,秘魯,bi55 lu24,,
租借,0,租借,zu24 jia55,,
租賃,0,租,zu24,,
移入,0,徙入,sai31 ngib5,,
移入,1,搬入,ban24 ngib5,,
移入,2,遷入,qien24 ngib5,,
移工,0,移工,i11 gung24,,
移除,0,刪忒,san24 ted2,,
移除,1,移除,i11 cu11,,
稅後,0,納稅過後,nab5 soi55 go55 heu55,,
稅後,1,稅後,soi55 heu55,,
稅率,0,稅率,soi55 lid5,,
稅額,0,稅額,soi55 ngiag2,,
稍後,0,等一下仔,den31 id2 ha55 e31,,
稍早,0,早先,zo31 xien24,,
稍早,1,該下,ge55 ha55,,
稍早,2,頭下,teu11 ha55,,
稍早,3,頭先,teu11 xien24,,
稍早,4,頭到,teu11 do55,,
稍早,5,頭該下,teu11 ge55 ha55,,
稽查,0,查核,ca11 hed2,,
稽查,1,調查,tiau11 ca11,,
稽查,2,檢查,giam31 ca11,,
穀保,0,穀保,gug2 bo31,,
穆斯林,0,穆斯林,mug5 sii24 lim11,,
積欠,0,累積欠數,lui24 jid2 kiam55 sii55,,
穩住,0,穩定下來,vun31 tin55 ha24 loi11,,
穩健,0,穩健,vun31 kien55,,
空前,0,空前,kung24 qien11,,
空品區,0,空品區,kung24 pin31 ki24,,
空域,0,空域,kung24 ved2,,
空曠,0,空曠,kung24 kong31,,
空污,0,空氣汙染,kung24 hi55 vu24 ngiam55,,
空號,0,空號,kung24 ho55,,
空調,0,空氣調節,kung24 hi55 tiau11 jied2,,
空調,1,空調,kung24 tiau11,,
空運,0,空運,kung24 iun55,,
空難,0,空難,kung24 nan55,,
穿戴,0,穿戴,con24 dai55,,
穿越,0,穿過,con24 go55,,
突發,0,突然發生,tud2 ien11 fad2 sen24,,
突發,1,突發,tud2 fad2,,
竊取,0,偷拿,teu24 na24,,
竊盜,0,竊盜,qiab2 to55,,
立案,0,立案,lib5 on55,,
立法委員,0,立法委員,lib5 fab2 vi24 ien11,,
立法院長,0,立法院長,lib5 fab2 ien55 zong31,,
立院,0,立法院,lib5 fab2 ien55,,
站上,0,企上,ki24 song24,,
站臺,0,站臺,zam55 toi11,,
競速,0,競速,gin55 sug2,,
竹市,0,新竹市,xin24 zug2 sii55,,
竹縣,0,新竹縣,xin24 zug2 ien55,,
竹苗,0,竹苗,zug2 meu11,,
笑說,0,笑講,seu55 gong31,,
第一個,0,第一個,ti55 id2 ge55,,
第一劑,0,第一劑,ti55 id2 ji55,,
第一時間,0,第一時間,ti55 id2 sii11 gien24,,
第一項,0,第一項,ti55 id2 hong55,,
第三方,0,第三方,ti55 sam24 fong24,,
第三次,0,第三擺,ti55 sam24 bai31,,
第三節,0,第三節,ti55 sam24 jied2,,
第二個,0,第二個,ti55 ngi55 ge55,,
第二劑,0,第二劑,ti55 ngi55 ji55,,
第二名,0,第二名,ti55 ngi55 miang11,,
第二天,0,第二日,ti55 ngi55 ngid2,,
第二次,0,第二擺,ti55 ngi55 bai31,,
第二輪,0,第二輪,ti55 ngi55 lin24,,
第二輪,1,第二輪,ti55 ngi55 lun11,,
第二選區,0,第二選區,ti55 ngi55 xien31 ki24,,
第五波,0,第五波,ti55 ng31 bo24,,
第五波,1,第五波,ti55 ng31 po24,,
第四劑,0,第四劑,ti55 xi55 ji55,,
第四節,0,第四節,ti55 xi55 jied2,,
筆電,0,筆電,bid2 tien55,,
等同,0,等同,den31 tung11,,
答詢,0,回答詢問,fi11 dab2 sun11 mun55,,
管控,0,管控,gon31 kung55,,
管控,1,管理,gon31 li24,,
管線,0,管線,gon31 xien55,,
節慶,0,節慶,jied2 kin55,,
節能,0,節能,jied2 nen11,,
篩查,0,篩檢,qi24 giam31,,
篩檢,0,檢,giam31,,
篩檢,1,檢查,giam31 ca11,,
篩檢,2,檢驗,giam31 ngiam55,,
篩檢站,0,篩檢站,qi24 giam31 zam55,,
篩檢站,1,篩檢站,xi24 giam31 zam55,,
篩選,0,擇選,tog5 xien31,,
簡任,0,簡任,gien31 im55,,
簡訊,0,簡訊,gien31 xin55,,
簽下,0,簽下,qiam24 ha24,,
簽約,0,簽約,qiam24 iog2,,
簽署,0,簽,qiam24,,
籃板,0,籃板,lam11 ban31,,
籃網,0,籃網,lam11 miong31,,
籌組,0,籌劃組織,cu11 vag2 zu24 ziid2,,
籲請,0,籲請,i55 qiang31,,
精品,0,精品,jin24 pin31,,
精準,0,當準,dong24 zun31,,
紀律,0,紀律,gi55 lid5,,
紀律,1,規矩,gui24 gi31,,
約談,0,約談,iog2 tam11,,
紅燈,0,紅燈,fung11 den24,,
紅盤,0,紅盤,fung11 pan11,,
紅線,0,紅線,fung11 xien55,,
納管,0,放入來管理,biong55 ngib5 loi11 gon31 li24,,
納管,1,納管,nab5 gon31,,
納豆,0,納豆,nab5 teu55,,
紐時,0,紐約時報,neu31 iog2 sii11 bo55,,
紐約時報,0,紐約時報,neu31 iog2 sii11 bo55,,
純益,0,純益,sun11 id2,,
級分,0,級分,kib2 fun24,,
素養,0,素養,su55 iong24,,
索取,0,同人討,tung11 ngin11 to31,,
索羅門,0,索羅門,sog2 lo11 mun11,,
累犯,0,累犯,lui24 fam55,,
累計,0,累計,lui24 gie55,,
終結,0,終結,zung24 gied2,,
終結,1,結束,gied2 sug2,,
組裝,0,組合裝備,zu24 hab5 zong24 pi55,,
結案,0,結案,gied2 on55,,
結盟,0,結盟,gied2 men11,,
結算,0,結算,gied2 son55,,
給付,0,撿錢,giam31 qien11,,
統一獅隊,0,統一獅隊,tung31 id2 sii24 cui55,,
統籌,0,通盤計畫,tung24 pan11 gie55 vag5,,
綁架,0,綁架,bong31 ga55,,
經國,0,經國,gin24 gued2,,
經濟學家,0,經濟學家,gin24 ji55 hog5 ga24,,
經濟部長,0,經濟部長,gin24 ji55 pu55 zong31,,
經濟體,0,經濟體,gin24 ji55 ti31,,
經紀,0,經紀,gin24 gi55,,
綠電,0,綠電,liug5 tien55,,
維和,0,維和,vi11 fo11,,
維和,1,維持和平,vi11 cii11 fo11 pin11,,
維繫,0,維持,vi11 cii11,,
維繫,1,維繫,vi11 hi24,,
網友,0,網友,miong31 iu24,,
網站,0,網站,miong31 zam55,,
