華語詞,序號,客語漢字,客語拼音,標籤,備註
四維四路,0,四維四路,si11 vui55 si11 lu33,,
國中街,0,國中街,gued5 zhung53 gai53,,
國強一街,0,國強一街,gued5 kiong55 rhid5 gai53,,
國強街,0,國強街,gued5 kiong55 gai53,,
國民路,0,國民路,gued5 min55 lu33,,
國興街,0,國興街,gued5 hin53 gai53,,
國興路,0,國興路,gued5 hin53 lu33,,
國華路,0,國華路,gued5 fa55 lu33,,
圓環北路,0,圓環北路,rhan55 kuan55 bed5 lu33,,
土庫路,0,土庫路,tu24 ku11 lu33,,
城西街,0,城西街,shang55 si53 gai53,,
埔新街,0,埔新街,bu53 sin53 gai53,,
基河路,0,基河路,gi53 ho55 lu33,,
塩埕路,0,塩埕路,rham55 chang55 lu33,,
壽民路,0,壽民路,shiu33 min55 lu33,,
壽豐路,0,壽豐路,shiu33 fung53 lu33,,
大信街,0,大信街,tai33 sin11 gai53,,
大公路,0,大公路,tai33 gung53 lu33,,
大同一路,0,大同一路,tai33 tung55 rhid5 lu33,,
大坡路,0,大陂路,tai33 bi53 lu33,,大陂路
大墩六街,0,大墩六街,tai33 dun53 liug5 gai53,,
大墩十一街,0,大墩十一街,tai33 dun53 shib2 rhid5 gai53,,
大寮路,0,大寮路,tai33 liau55 lu33,,
大度路,0,大度路,tai33 tu33 lu33,,
大彰路,0,大彰路,tai33 zhong53 lu33,,
大忠南街,0,大忠南街,tai33 zhung53 nam55 gai53,,
大新街,0,大新街,tai33 sin53 gai53,,
大昌街,0,大昌街,tai33 chong53 gai53,,
大榮街,0,大榮街,tai33 rhung55 gai53,,
大竹路,0,大竹路,tai33 zhug5 lu33,,
大英街,0,大英街,tai33 rhin53 gai53,,
大華街,0,大華街,tai33 fa55 gai53,,
大華路,0,大華路,tai33 fa55 lu33,,
大豐一路,0,大豐一路,tai33 fung53 rhid5 lu33,,
大連街,0,大連街,tai33 lien55 gai53,,
大里路,0,大里路,tai33 li53 lu33,,
大鶯路,0,大鶯路,tai33 en53 lu33,,
大鶯路,1,大鶯路,tai33 rhin53 lu33,,
大龍街,0,大龍街,tai33 liung55 gai53,,
天玉街,0,天玉街,tien53 ngiug2 gai53,,
太平街,0,太平街,tai11 pin55 gai53,,
太順路,0,太順路,tai11 shun33 lu33,,
如意街,0,如意街,rhi55 rhi11 gai53,,
孝東路,0,孝東路,hau11 dung53 lu33,,
孟子路,0,孟子路,men33 zii24 lu33,,
安北路,0,安北路,on53 bed5 lu33,,
安居街,0,安居街,on53 gi53 gai53,,
安樂街,0,安樂街,on53 log2 gai53,,
宏毅二路,0,宏毅二路,fen55 ngi33 ngi33 lu33,,
宣信街,0,宣信街,sien53 sin11 gai53,,
富山街,0,富山街,fu11 san53 gai53,,
富林路,0,富林路,fu11 lim55 lu33,,
富榮街,0,富榮街,fu11 rhung55 gai53,,
富華街,0,富華街,fu11 fa55 gai53,,
富貴路,0,富貴路,fu11 gui11 lu33,,
寧波西街,0,寧波西街,nen55 bo53 si53 gai53,,
寶元路,0,寶元路,bo24 ngien55 lu33,,
寶山街,0,寶山街,bo24 san53 gai53,,
寶山路,0,寶山路,bo24 san53 lu33,,
寶慶路,0,寶慶路,bo24 kin11 lu33,,
尖豐路,0,尖豐路,ziam53 fung53 lu33,,
山明路,0,山明路,san53 min55 lu33,,
峨眉街,0,峨眉街,ngo55 mi55 gai53,,
崇善路,0,崇善路,cung55 shan33 lu33,,
崇學路,0,崇學路,cung55 hog2 lu33,,
崇德二路,0,崇德二路,cung55 ded5 ngi33 lu33,,
崇德六路,0,崇德六路,cung55 ded5 liug5 lu33,,
崇德街,0,崇德街,cung55 ded5 gai53,,
崇明路,0,崇明路,cung55 min55 lu33,,
崗山中街,0,崗山中街,gong53 san53 zhung53 gai53,,
嵐峰路,0,嵐峰路,lan55 fung53 lu33,,
工業路,0,工業路,gung53 ngiab2 lu33,,
市中一路,0,市中一路,shi33 zhung53 rhid5 lu33,,
常德路,0,常德路,shong55 ded5 lu33,,
干城街,0,干城街,gon53 shang55 gai53,,
干城路,0,干城路,gon53 shang55 lu33,,
平和街,0,平和街,pin55 fo55 gai53,,
平德路,0,平德路,pin55 ded5 lu33,,
府北路,0,府北路,fu24 bed5 lu33,,
廣州街,0,廣州街,gong24 zhiu53 gai53,,
廣泰路,0,廣泰路,gong24 tai11 lu33,,
延平一路,0,延平一路,rhan55 pin55 rhid5 lu33,,
建國街,0,建國街,gien11 gued5 gai53,,
建成街,0,建成街,gien11 shin55 gai53,,
建業路,0,建業路,gien11 ngiab2 lu33,,
建民路,0,建民路,gien11 min55 lu33,,
彰草路,0,彰草路,zhong53 co24 lu33,,
後竹圍街,0,後竹圍街,heu33 zhug5 vui55 gai53,,
御史路,0,御史路,ngi33 sii24 lu33,,
復國二路,0,復國二路,fug2 gued5 ngi33 lu33,,
復華街,0,復華街,fug2 fa55 gai53,,
德化街,0,德化街,ded5 fa11 gai53,,
德和路,0,德和路,ded5 fo55 lu33,,
德善路,0,德善路,ded5 shan33 lu33,,
德富路,0,德富路,ded5 fu11 lu33,,
德崙路,0,德崙路,ded5 lun55 lu33,,
德育路,0,德育路,ded5 rhug2 lu33,,
德芳路,0,德芳路,ded5 fong53 lu33,,
德行西路,0,德行西路,ded5 hen33 si53 lu33,,
忠太東路,0,忠太東路,zhung53 tai11 dung53 lu33,,
忠明路,0,忠明路,zhung53 min55 lu33,,
忠誠街,0,忠誠街,zhung53 shin55 gai53,,
忠貞路,0,忠貞路,zhung53 zhin53 lu33,,
恒南路,0,恒南路,hen55 nam55 lu33,,
惠中路,0,惠中路,fui33 zhung53 lu33,,
愛國街,0,愛國街,oi11 gued5 gai53,,
慈光街,0,慈光街,cii55 gong53 gai53,,
慈惠三街,0,慈惠三街,cii55 fui33 sam53 gai53,,
慈濟路,0,慈濟路,cii55 zi11 lu33,,
慶平路,0,慶平路,kin11 pin55 lu33,,
成功二路,0,成功二路,shin55 gung53 ngi33 lu33,,
振福路,0,振福路,zhin24 fug5 lu33,,
振興街,0,振興街,zhin24 hin53 gai53,,
敦化路,0,敦化路,dun53 fa11 lu33,,
敦煌路,0,敦煌路,dun53 fong55 lu33,,
文化七路,0,文化七路,vun55 fa11 cid5 lu33,,
文化西路,0,文化西路,vun55 fa11 si53 lu33,,
文川路,0,文川路,vun55 chon53 lu33,,
文心南三路,0,文心南三路,vun55 sim53 nam55 sam53 lu33,,
文心街,0,文心街,vun55 sim53 gai53,,
文發路,0,文發路,vun55 fad5 lu33,,
文賢街,0,文賢街,vun55 hien55 gai53,,
新厝路,0,新屋路,sin53 vug5 lu33,,新屋路
新坡一街,0,新坡一街,sin53 po53 rhid5 gai53,,
新富街,0,新富街,sin53 fu11 gai53,,
新庄街,0,新庄街,sin53 zong53 gai53,,
新店路,0,新店路,sin53 diam11 lu33,,
新康街,0,新康街,sin53 kong53 gai53,,
新強路,0,新強路,sin53 kiong55 lu33,,
新昌街,0,新昌街,sin53 chong53 gai53,,
新明街,0,新明街,sin53 min55 gai53,,
新樂街,0,新樂街,sin53 log2 gai53,,
新烏路,0,新烏路,sin53 vu53 lu33,,
新田路,0,新田路,sin53 tien55 lu33,,
新莊街,0,新莊街,sin53 zong53 gai53,,
新華路,0,新華路,sin53 fa55 lu33,,
新西街,0,新西街,sin53 si53 gai53,,
旅順路,0,旅順路,li53 shun33 lu33,,
旗楠路,0,旗楠路,ki55 nam55 lu33,,
旗甲路,0,旗甲路,ki55 gab5 lu33,,
旱溪東路,0,旱溪東路,hon53 hai53 dung53 lu33,,
旱溪西路,0,旱溪西路,hon53 hai53 si53 lu33,,
昆陽街,0,昆陽街,kun53 rhong55 gai53,,
昌吉街,0,昌吉街,chong53 gid5 gai53,,
昌隆街,0,昌隆街,chong53 lung55 gai53,,
明德一路,0,明德一路,min55 ded5 rhid5 lu33,,
明德二路,0,明德二路,min55 ded5 ngi33 lu33,,
明燈路,0,明燈路,min55 den53 lu33,,
明誠一路,0,明誠一路,min55 shin55 rhid5 lu33,,
暖碇路,0,暖碇路,non53 din11 lu33,,
更生路,0,更生路,gien53 sen53 lu33,,
月祥路,0,月祥路,ngied2 siong55 lu33,,
朝陽路,0,朝陽路,zhau53 rhong55 lu33,,
東一街,0,東一街,dung53 rhid5 gai53,,
東三街,0,東三街,dung53 sam53 gai53,,
東光園路,0,東光園路,dung53 gong53 rhan55 lu33,,
東坑路,0,東坑路,dung53 hang53 lu33,,
東成街,0,東成街,dung53 shin55 gai53,,
東榮街,0,東榮街,dung53 rhung55 gai53,,
東橋七路,0,東橋七路,dung53 kiau55 cid5 lu33,,
東港路,0,東港路,dung53 gong24 lu33,,
東福路,0,東福路,dung53 fug5 lu33,,
東興街,0,東興街,dung53 hin53 gai53,,
東門街,0,東門街,dung53 mun55 gai53,,
東陽路,0,東陽路,dung53 rhong55 lu33,,
松信路,0,松信路,ciung55 sin11 lu33,,
松埔北巷,0,松埔北巷,ciung55 bu53 bed5 hong33,,
松江街,0,松江街,ciung55 gong53 gai53,,
松竹五路,0,松竹五路,ciung55 zhug5 ng24 lu33,,
松義街,0,松義街,ciung55 ngi33 gai53,,
松隆路,0,松隆路,ciung55 lung55 lu33,,
板新路,0,板新路,ban24 sin53 lu33,,
林森二路,0,林森二路,lim55 sem53 ngi33 lu33,,
林泉街,0,林泉街,lim55 can55 gai53,,
柑園街,0,柑園街,gam53 rhan55 gai53,,
柳川東路,0,柳川東路,liu53 chon53 dung53 lu33,,
校前路,0,校前路,gau24 cien55 lu33,,
桃德路,0,桃德路,to55 ded5 lu33,,
梅亭街,0,梅亭街,moi55 tin55 gai53,,
梅高路,0,梅高路,moi55 go53 lu33,,
梓官路,0,梓官路,zii24 gon53 lu33,,
楊新路,0,楊新路,rhong55 sin53 lu33,,
楠梓新路,0,楠梓新路,nam55 zii24 sin53 lu33,,
榮安一街,0,榮安一街,rhung55 on53 rhid5 gai53,,
榮民南路,0,榮民南路,rhung55 min55 nam55 lu33,,
榮民路,0,榮民路,rhung55 min55 lu33,,
榮興街,0,榮興街,rhung55 hin53 gai53,,
榮華路,0,榮華路,rhung55 fa55 lu33,,
樂利路,0,樂利路,log2 li33 lu33,,
樂業街,0,樂業街,log2 ngiab2 gai53,,
樂群二路,0,樂群二路,log2 kiun55 ngi33 lu33,,
樂群街,0,樂群街,log2 kiun55 gai53,,
模範街,0,模範街,mu55 fam33 gai53,,
樹人路,0,樹人路,shu33 ngin55 lu33,,
樹新路,0,樹新路,shu33 sin53 lu33,,
橋和路,0,橋和路,kiau55 fo55 lu33,,
橫科路,0,橫科路,vang55 ko53 lu33,,
檳榔路,0,檳榔路,bin53 long55 lu33,,
正光路,0,正光路,zhin11 gong53 lu33,,
正和街,0,正和街,zhin11 fo55 gai53,,
正忠路,0,正忠路,zhin11 zhung53 lu33,,
正氣北路,0,正氣北路,zhin11 hi11 bed5 lu33,,
正義南路,0,正義南路,zhin11 ngi33 nam55 lu33,,
正興路,0,正興路,zhin11 hin53 lu33,,
武成街,0,武成街,vu24 shin55 gai53,,
武昌路,0,武昌路,vu24 chong53 lu33,,
武聖路,0,武聖路,vu24 shin11 lu33,,
武隆街,0,武隆街,vu24 lung55 gai53,,
歸綏街,0,歸綏街,gui53 sui53 gai53,,
民主路,0,民主路,min55 zhu24 lu33,,
民和街,0,民和街,min55 fo55 gai53,,
民富路,0,民富路,min55 fu11 lu33,,
民強街,0,民強街,min55 kiong55 gai53,,
民本街,0,民本街,min55 bun24 gai53,,
民樂路,0,民樂路,min55 log2 lu33,,
民權一路,0,民權一路,min55 kien55 rhid5 lu33,,
民生一路,0,民生一路,min55 sen53 rhid5 lu33,,
民生北路,0,民生北路,min55 sen53 bed5 lu33,,
民義街,0,民義街,min55 ngi33 gai53,,
水湳街,0,水湳街,shui24 nam11 gai53,,
永二街,0,永二街,rhun24 ngi33 gai53,,
永元路,0,永元路,rhun24 ngien55 lu33,,
永吉街,0,永吉街,rhun24 gid5 gai53,,
永寧街,0,永寧街,rhun24 nen55 gai53,,
永寧路,0,永寧路,rhun24 nen55 lu33,,
永成路,0,永成路,rhun24 shin55 lu33,,
永明街,0,永明街,rhun24 min55 gai53,,
永春東路,0,永春東路,rhun24 chun53 dung53 lu33,,
永春街,0,永春街,rhun24 chun53 gai53,,
永業路,0,永業路,rhun24 ngiab2 lu33,,
永福西街,0,永福西街,rhun24 fug5 si53 gai53,,
永豐街,0,永豐街,rhun24 fung53 gai53,,
泉州街,0,泉州街,can55 zhiu53 gai53,,
泰和街,0,泰和街,tai11 fo55 gai53,,
泰安街,0,泰安街,tai11 on53 gai53,,
泰安路,0,泰安路,tai11 on53 lu33,,
海山路,0,海山路,hoi24 san53 lu33,,
海邊路,0,海邊路,hoi24 bien53 lu33,,
淺水灣街,0,淺水灣街,cien24 shui24 van53 gai53,,
清水街,0,清水街,cin53 shui24 gai53,,
清江路,0,清江路,cin53 gong53 lu33,,
温泉路,0,温泉路,vun53 can55 lu33,,
港華街,0,港華街,gong24 fa55 gai53,,
湖山街,0,湖山街,fu55 san53 gai53,,
溪崑二街,0,溪崑二街,hai53 kun53 ngi33 gai53,,
溪洲路,0,溪洲路,hai53 zhiu53 lu33,,
漢中街,0,漢中街,hon11 zhung53 gai53,,
漢民路,0,漢民路,hon11 min55 lu33,,
潮州街,0,潮州街,chau55 zhiu53 gai53,,
濟南路,0,濟南路,zi11 nam55 lu33,,
熱河路,0,熱河路,ngied2 ho55 lu33,,
牛埔東路,0,牛埔東路,ngiu55 bu53 dung53 lu33,,
獅球路,0,獅球路,sii53 kiu55 lu33,,
玉屏路,0,玉屏路,ngiug2 pin55 lu33,,
王福街,0,王福街,vong55 fug5 gai53,,
玫瑰路,0,玫瑰路,mui55 gui11 lu33,,
瑞竹路,0,瑞竹路,sui11 zhug5 lu33,,
環太東路,0,環太東路,fan55 tai11 dung53 lu33,,
環市路,0,環市路,fan55 shi33 lu33,,
田心路,0,田心路,tien55 sim53 lu33,,
番花路,0,番花路,fan53 fa53 lu33,,
百年二街,0,百年二街,bag5 ngien55 ngi33 gai53,,
皓東路,0,皓東路,hau53 dung53 lu33,,
知本路,0,知本路,zhi11 bun24 lu33,,
石園路,0,石園路,shag2 rhan55 lu33,,
碧華街,0,碧華街,bid5 fa55 gai53,,
神農路,0,神農路,shin55 nung55 lu33,,
福一街,0,福一街,fug5 rhid5 gai53,,
福二街,0,福二街,fug5 ngi33 gai53,,
福安二街,0,福安二街,fug5 on53 ngi33 gai53,,
福建路,0,福建路,fug5 gien11 lu33,,
福德三路,0,福德三路,fug5 ded5 sam53 lu33,,
福德南路,0,福德南路,fug5 ded5 nam55 lu33,,
福昌街,0,福昌街,fug5 chong53 gai53,,
福星路,0,福星路,fug5 siang53 lu33,,
福林路,0,福林路,fug5 lim55 lu33,,
福瑞街,0,福瑞街,fug5 sui11 gai53,,
福祿一街,0,福祿一街,fug5 lug5 rhid5 gai53,,
福美路,0,福美路,fug5 mui53 lu33,,
福順路,0,福順路,fug5 shun33 lu33,,
秀才路,0,秀才路,siu11 coi55 lu33,,
立仁路,0,立仁路,lib2 rhin55 lu33,,
立信三街,0,立信三街,lib2 sin11 sam53 gai53,,
竹圍路,0,竹圍路,zhug5 vui55 lu33,,
竹師路,0,竹師路,zhug5 sii53 lu33,,
精武路,0,精武路,zin53 vu24 lu33,,
純精路,0,純精路,shun55 zin53 lu33,,
綏遠路,0,綏遠路,sui53 rhan24 lu33,,
經貿二路,0,經貿二路,gin53 meu33 ngi33 lu33,,
縣政二路,0,縣政二路,rhan11 zhin11 ngi33 lu33,,
美德街,0,美德街,mui53 ded5 gai53,,
美術南三路,0,美術南三路,mui53 sud2 nam55 sam53 lu33,,
美術東二路,0,美術東二路,mui53 sud2 dung53 ngi33 lu33,,
義勇街,0,義勇街,ngi33 rhung24 gai53,,
義和路,0,義和路,ngi33 fo55 lu33,,
義成路,0,義成路,ngi33 shin55 lu33,,
義教街,0,義教街,ngi33 gau11 gai53,,
義華路,0,義華路,ngi33 fa55 lu33,,
翁園路,0,翁園路,vung53 rhan55 lu33,,
翠屏路,0,翠屏路,cui11 pin55 lu33,,
聖亭路,0,聖亭路,shin11 tin55 lu33,,
育德街,0,育德街,rhug2 ded5 gai53,,
育賢路,0,育賢路,rhug2 hien55 lu33,,
臨安路,0,臨安路,lim55 on53 lu33,,
自信街,0,自信街,cii33 sin11 gai53,,
自強二路,0,自強二路,cii33 kiong55 ngi33 lu33,,
自治路,0,自治路,cii33 chi33 lu33,,
自立一路,0,自立一路,cii33 lib2 rhid5 lu33,,
興國路,0,興國路,hin53 gued5 lu33,,
興德路,0,興德路,hin53 ded5 lu33,,
興華一路,0,興華一路,hin53 fa55 rhid5 lu33,,
興華路,0,興華路,hin53 fa55 lu33,,
興進路,0,興進路,hin53 zin11 lu33,,
船頭路,0,船頭路,shon55 teu55 lu33,,
艋舺大道,0,艋舺大道,mang24 gab5 tai33 to33,,
芝玉路,0,芝玉路,zii53 ngiug2 lu33,,
芳漢路,0,芳漢路,fong53 hon11 lu33,,
英專路,0,英專路,rhin53 zhon53 lu33,,
英明路,0,英明路,rhin53 min55 lu33,,
茄萣路,0,茄萣路,ga53 tin55 lu33,,
草溪路,0,草溪路,co24 hai53 lu33,,
莊敬三路,0,莊敬三路,zong53 gin11 sam53 lu33,,
華安街,0,華安街,fa55 on53 gai53,,
華山街,0,華山街,fa55 san53 gai53,,
華江一路,0,華江一路,fa55 gong53 rhid5 lu33,,
華齡街,0,華齡街,fa55 lin55 gai53,,
萬丹路,0,萬丹路,van33 dan53 lu33,,
萬板路,0,萬板路,van33 ban24 lu33,,
萬美街,0,萬美街,van33 mui53 gai53,,
葫蘆街,0,葫蘆街,fu55 lu55 gai53,,
藍昌路,0,藍昌路,lam55 chong53 lu33,,
藝文街,0,藝文街,ngi33 vun55 gai53,,
蘭州街,0,蘭州街,lan55 zhiu53 gai53,,
衡陽路,0,衡陽路,fen55 rhong55 lu33,,
裕成南路,0,裕成南路,rhi11 shin55 nam55 lu33,,
裕生路,0,裕生路,rhi11 sen53 lu33,,
西勢路,0,西勢路,si53 she11 lu33,,
西昌街,0,西昌街,si53 chong53 gai53,,
西濱路,0,西濱路,si53 bin53 lu33,,
調和街,0,調和街,tiau55 fo55 gai53,,
豐南街,0,豐南街,fung53 nam55 gai53,,
豐樂路,0,豐樂路,fung53 log2 lu33,,
豐興路,0,豐興路,fung53 hin53  lu33,,
軍功路,0,軍功路,giun53 gung53 lu33,,
軍和街,0,軍和街,giun53 fo55 gai53,,
軍校路,0,軍校路,giun53 gau24 lu33,,
輔仁路,0,輔仁路,pu24 rhin55 lu33,,
辭修路,0,辭修路,cii55 siu53 lu33,,
通仁街,0,通仁街,tung53 rhin55 gai53,,
通河東街,0,通河東街,tung53 ho55 dung53 gai53,,
遊園南路,0,遊園南路,rhiu55 rhan55 nam55 lu33,,
遼寧街,0,遼寧街,liau55 nen55 gai53,,
郡平路,0,郡平路,kiun55 pin55 lu33,,
重安街,0,重安街,chung33 on53 gai53,,
重立路,0,重立路,chung33 lib2 lu33,,
金城一路,0,金城一路,gim53 shang55 rhid5 lu33,,
銀和街,0,銀和街,ngiun55 fo55 gai53,,
鎌村路,0,鎌村路,liam55 cun53 lu33,,
鎮前街,0,鎮前街,zhin24 cien55 gai53,,
鎮東一街,0,鎮東一街,zhin24 dung53 rhid5 gai53,,
長樂街,0,長樂街,chong55 log2 gai53,,
長順街,0,長順街,chong55 shun33 gai53,,
長龍路,0,長龍路,chong55 liung55 lu33,,
關東路,0,關東路,guan53 dung53 lu33,,
陸光街,0,陸光街,liug2 gong53 gai53,,
雅豐街,0,雅豐街,nga24 fung53 gai53,,
雙和街,0,雙和街,sung53 fo55 gai53,,
雙鳳路,0,雙鳳路,sung53 fung33 lu33,,
雨農路,0,雨農路,rhi24 nung55 lu33,,
雷中街,0,雷中街,lui55 zhung53 gai53,,
青山一街,0,青山一街,ciang53 san53 rhid5 gai53,,
青山街,0,青山街,ciang53 san53 gai53,,
青年一路,0,青年一路,ciang53 ngien55 rhid5 lu33,,
頭張路,0,頭張路,teu55 zhong53 lu33,,
馬光路,0,馬光路,ma53 gong53 lu33,,
高峰路,0,高峰路,go53 fung53 lu33,,
高工路,0,高工路,go53 gung53 lu33,,
高楠公路,0,高楠公路,go53 nam55 gung53 lu33,,
高翠路,0,高翠路,go53 cui11 lu33,,
鯉南路,0,鯉南路,li53 nam55 lu33,,
鰲峰路,0,鰲峰路,ngau55 fung53 lu33,,
鳳岡路,0,鳳岡路,fung33 gong53 lu33,,
鳳東路,0,鳳東路,fung33 dung53 lu33,,
麗園一街,0,麗園一街,﻿li55 rhan55 rhid5 gai53,,
黃興路,0,黃興路,vong55 hin53 lu33,,
黎明東街,0,黎明東街,li55 min55 dung53 gai53,,
鼎山街,0,鼎山街,din24 san53 gai53,,
鼎強街,0,鼎強街,din24 kiong55 gai53,,
鼓山一路,0,鼓山一路,gu24 san53 rhid5 lu33,,
龍壽街,0,龍壽街,liung55 shiu33 gai53,,
龍山東路,0,龍山東路,liung55 san53 dung53 lu33,,
龍平路,0,龍平路,liung55 pin55 lu33,,
龍慈路,0,龍慈路,liung55 cii55 lu33,,
龍昌路,0,龍昌路,liung55 chong53 lu33,,
龍江街,0,龍江街,liung55 gong53 gai53,,
龍潭路,0,龍潭路,liung55 tam55 lu33,,
龍濱路,0,龍濱路,liung55 bin53 lu33,,
龍門街,0,龍門街,liung55 mun55 gai53,,
一心街,0,一心街,rhid5 sim53 gai53,,
丁台路,0,丁台路,den53 toi55 lu33,,
三光路,0,三光路,sam53 gong53 lu33,,
三和街,0,三和街,sam53 fo55  gai53,,
三多四路,0,三多四路,sam53 do53 si11 lu33,,
三德街,0,三德街,sam53 ded5 gai53,,
三重路,0,三重路,sam53 chung33 lu33,,
上寮路,0,上寮路,shong33  liau55 lu33,,
上將路,0,上將路,shong33 ziong11 lu33,,
上石路,0,上石路,shong33  shag2 lu33,,
中南街,0,中南街,zhung53nam55 gai53,,
中園街,0,中園街,zhung53 rhan55 gai53,,
中坡北路,0,中坡北路,zhung53 po53 bed5 lu33,,中陂北路（備註是教育部的來源資料中備註的客語建議用字，保留給老師參考，如決定不採用可刪除）
中坡北路,1,中陂北路,zhung53 bi53 bed5 lu33,,中坡南路、中坡北路的所在地，就是當時虎山溪的中下游河道，所以「陂」有保留的必要。
中埔一街,0,中埔一街,zhung53bu53 rhid5 gai53,,
中央東路,0,中央東路,zhung53 rhong53 dung53 lu33,,
中庸路,0,中庸路,zhung53 rhung53 lu33,,
中林路,0,中林路,zhung53 lim55  lu33,,
中正三街,0,中正三街,zhung53 zhin11 sam53 gai53,,
中正五街,0,中正五街,zhung53 zhin11 ng24 gai53,,
中福路,0,中福路,zhung53 fug5 lu33,,
中華西街,0,中華西街,zhung53 fa55  si53 gai53,,
中路,0,中路,zhung53 lu33,,
中陽路,0,中陽路,zhung53 rhong55 lu33,,
久堂路,0,久堂路,giu24 tong55 lu33,,
久康街,0,久康街,giu24 kong53 gai53,,
九和一街,0,九和一街,giu24 fo55  rhid5 gai53,,
九大路,0,九大路,giu24 tai33 lu33,,
九如路,0,九如路,giu24 rhi55 lu33,,
互助街,0,互助街,fu11 cu33 gai53,,
五妃街,0,五妃街,ng24 fui53 gai53,,
五峯路,0,五峯路,ng24 fung53 lu33,,
五工三路,0,五工三路,ng24 gung53 sam53 lu33,,
五權一路,0,五權一路,ng24 kien55 rhid5 lu33,,
五甲三路,0,五甲三路,ng24 gab5 sam53 lu33,,
五福四路,0,五福四路,ng24 fug5 si11 lu33,,
五結路,0,五結路,ng24 gied5 lu33,,
人和路,0,人和路,ngin55 fo55  lu33,,
仁二路,0,仁二路,rhin55 ngi33 lu33,,
仁昌街,0,仁昌街,rhin55 chong53gai53,,
仁興街,0,仁興街,rhin55 hin53  gai53,,
仁華街,0,仁華街,rhin55 fa55  gai53,,
仁雄路,0,仁雄路,rhin55 hiung55 lu33,,
介壽街,0,介壽街,gai11 shiu33 gai53,,
仕豐路,0,仕豐路,sii33 fung53 lu33,,
仰德大道,0,仰德大道,ngiong24 ded5 tai33 to33,,
伊通街,0,伊通街,rhi55  tung53 gai53,,
佳林路,0,佳林路,ga53 lim55  lu33,,
保安二街,0,保安二街,bo24 on53 ngi33 gai53,,
信一路,0,信一路,sin11 rhid5 lu33,,
信東路,0,信東路,sin11 dung53 lu33,,
信義南街,0,信義南街,sin11 ngi33 nam55 gai53,,
修文街,0,修文街,siu53 vun55 gai53,,
健民街,0,健民街,kien33 min55 gai53,,
僑愛一街,0,僑愛一街,kiau55  oi11 rhid5 gai53,,
光正路,0,光正路,gong53 zhin11  lu33,,
光華三路,0,光華三路,gong53 fa55 sam53 lu33,,
光遠路,0,光遠路,gong53 rhan24 lu33,,
內坑路,0,內坑路,nui33 hang53 lu33,,
八卦路,0,八卦路,bad5 gua11 lu33,,
八德南路,0,八德南路,bad5 ded5 nam55 lu33,,
八德西路,0,八德西路,bad5 ded5 si53 lu33,,
公園北路,0,公園北路,gung53 rhan55 bed5 lu33,,
公園東路,0,公園東路,gung53 rhan55 dung53 lu33,,
